3	ኣውሮጳን|ኣውሮጳን	ኣውሮጳን|ኣውሮጳን	NIL
3	ከሰላን|ከሰላን	ከሰላን|ከሰላን	NIL
3	ሓይልኣብ|ሓይልኣብ	ሓይልኣብ|ሓይልኣብ	NIL
3	ኣሰና|ኣሰና	ኣሰና|ኣሰና	NIL
3	ጁባት|ጁባት	ጁባት|ጁባት	NIL
3	ሃረርጌን|ሃረርጌን	ሃረርጌን|ሃረርጌን	NIL
3	ክልተ ኣውላዕሎ|ክልተ ኣውላዕሎ	ክልተ ኣውላዕሎ|ክልተ ኣውላዕሎ	NIL
3	ሑመራ|ሑመራ	ሑመራ|ሑመራ	NIL
3	ኤርትራ'ውን|ኤርትራ'ውን	ኤርትራ'ውን|ኤርትራ'ውን	NIL
3	ቦረና|ቦረና	ቦረና|ቦረና	NIL
3	#Paris|#Paris	#Paris|#Paris	NIL
3	ዓረና|ዓረና	ዓረና|ዓረና	NIL
3	ዓፋር|ዓፋር	ዓፋር|ዓፋር	NIL
3	መቐለን|መቐለን	መቐለን|መቐለን	NIL
3	#Oromoprotest|#Oromoprotest	#Oromoprotest|#Oromoprotest	NIL
3	ሳህራን|ሳህራን	ሳህራን|ሳህራን	NIL
3	ፌደራል ፖሊስን|ፌደራል ፖሊስን	ፌደራል ፖሊስን|ፌደራል ፖሊስን	NIL
3	ኣፍሪቃን|ኣፍሪቃን	ኣፍሪቃን|ኣፍሪቃን	NIL
3	ግንባር ሓርነት ኦጋዴን|ግንባር ሓርነት ኦጋዴን	ግንባር ሓርነት ኦጋዴን|ግንባር ሓርነት ኦጋዴን	NIL
2	እንግሊዝን|እንግሊዝን	እንግሊዝን|እንግሊዝን	NIL
2	ደባርቅን|ደባርቅን	ደባርቅን|ደባርቅን	NIL
2	ብኣመሪካ|ብኣመሪካ	ብኣመሪካ|ብኣመሪካ	NIL
2	ግብጽን|ግብጽን	ግብጽን|ግብጽን	NIL
2	ኣርኣያ ካሳ|ኣርኣያ ካሳ	ኣርኣያ ካሳ|ኣርኣያ ካሳ	NIL
2	ኢርሚያስ መስፍን ሃብተዝጊ ሕድሩ|ኢርሚያስ መስፍን ሃብተዝጊ ሕድሩ	ኢርሚያስ መስፍን ሃብተዝጊ ሕድሩ|ኢርሚያስ መስፍን ሃብተዝጊ ሕድሩ	NIL
2	ሳብራታ|ሳብራታ	ሳብራታ|ሳብራታ	NIL
2	ሪፓብሊካን|ሪፓብሊካን	ሪፓብሊካን|ሪፓብሊካን	NIL
2	ክፍሊ ሜትዮሮሎጂ|ክፍሊ ሜትዮሮሎጂ	ክፍሊ ሜትዮሮሎጂ|ክፍሊ ሜትዮሮሎጂ	NIL
2	ፍኒክስ|ፍኒክስ	ፍኒክስ|ፍኒክስ	NIL
2	ሙሉጌታ|ሙሉጌታ	ሙሉጌታ|ሙሉጌታ	NIL
2	ሞሪን ኤቸይን|ሞሪን ኤቸይን	ሞሪን ኤቸይን|ሞሪን ኤቸይን	NIL
2	#Belgiumattack|#Belgiumattack	#Belgiumattack|#Belgiumattack	NIL
2	ቴልኣቪቭ|ቴልኣቪቭ	ቴልኣቪቭ|ቴልኣቪቭ	NIL
2	#Mali|#Mali	#Mali|#Mali	NIL
2	መርማሪት ኮሚሽን|መርማሪት ኮሚሽን	መርማሪት ኮሚሽን|መርማሪት ኮሚሽን	NIL
2	ህዩማን ራይትስ ዎች|ህዩማን ራይትስ ዎች	ህዩማን ራይትስ ዎች|ህዩማን ራይትስ ዎች	NIL
2	ፊንፊኔን|ፊንፊኔን	ፊንፊኔን|ፊንፊኔን	NIL
2	ሆሮጉድሩ|ሆሮጉድሩ	ሆሮጉድሩ|ሆሮጉድሩ	NIL
2	ሃብተ|ሃብተ	ሃብተ|ሃብተ	NIL
2	ሃመርን|ሃመርን	ሃመርን|ሃመርን	NIL
2	ዓዲ-ጉደም|ዓዲ-ጉደም	ዓዲ-ጉደም|ዓዲ-ጉደም	NIL
2	ሃብተ ተስፋማርያም|ሃብተ ተስፋማርያም	ሃብተ ተስፋማርያም|ሃብተ ተስፋማርያም	NIL
2	ሕ.ሃ|ሕ.ሃ	ሕ.ሃ|ሕ.ሃ	NIL
2	ኪኒያ|ኪኒያ	ኪኒያ|ኪኒያ	NIL
2	#Parisattack|#Parisattack	#Parisattack|#Parisattack	NIL
2	እንጠንዮስ|እንጠንዮስ	እንጠንዮስ|እንጠንዮስ	NIL
2	ደርቫሊ ሆስፒታ|ደርቫሊ ሆስፒታ	ደርቫሊ ሆስፒታ|ደርቫሊ ሆስፒታ	NIL
2	ኒጀርን|ኒጀርን	ኒጀርን|ኒጀርን	NIL
2	መገዲ ኣየር ግብጺ|መገዲ ኣየር ግብጺ	መገዲ ኣየር ግብጺ|መገዲ ኣየር ግብጺ	NIL
2	ሙክታር ከድር|ሙክታር ከድር	ሙክታር ከድር|ሙክታር ከድር	NIL
2	ሽዋን|ሽዋን	ሽዋን|ሽዋን	NIL
2	ደርግን|ደርግን	ደርግን|ደርግን	NIL
2	ባህልን ቱሪዝምን ቢሮ|ባህልን ቱሪዝምን ቢሮ	ባህልን ቱሪዝምን ቢሮ|ባህልን ቱሪዝምን ቢሮ	NIL
2	ሱዳናውያን|ሱዳናውያን	ሱዳናውያን|ሱዳናውያን	NIL
2	#EgyptAir|#EgyptAir	#EgyptAir|#EgyptAir	NIL
2	ኢሰይያስ|ኢሰይያስ	ኢሰይያስ|ኢሰይያስ	NIL
2	#NiceAttack|#NiceAttack	#NiceAttack|#NiceAttack	NIL
2	ሽንፋእ|ሽንፋእ	ሽንፋእ|ሽንፋእ	NIL
2	መረራ ጉዲና|መረራ ጉዲና	መረራ ጉዲና|መረራ ጉዲና	NIL
2	ሙኩታር ከድር|ሙኩታር ከድር	ሙኩታር ከድር|ሙኩታር ከድር	NIL
2	ብሪጣንያ|ብሪጣንያ	ብሪጣንያ|ብሪጣንያ	NIL
2	ኣሰላ|ኣሰላ	ኣሰላ|ኣሰላ	NIL
2	ኣሪዞና|ኣሪዞና	ኣሪዞና|ኣሪዞና	NIL
2	አምስት ኢንተርናሽናል|አምስት ኢንተርናሽናል	አምስት ኢንተርናሽናል|አምስት ኢንተርናሽናል	NIL
2	ኣህጉራዊ ውድብ ጉዳይ ስደተኛታት|ኣህጉራዊ ውድብ ጉዳይ ስደተኛታት	ኣህጉራዊ ውድብ ጉዳይ ስደተኛታት|ኣህጉራዊ ውድብ ጉዳይ ስደተኛታት	NIL
2	ብደለይቲ ፍትሒ|ብደለይቲ ፍትሒ	ብደለይቲ ፍትሒ|ብደለይቲ ፍትሒ	NIL
2	ሕብረት ኣዉሮፓ|ሕብረት ኣዉሮፓ	ሕብረት ኣዉሮፓ|ሕብረት ኣዉሮፓ	NIL
2	ኣውሮፓ|ኣውሮፓ	ኣውሮፓ|ኣውሮፓ	NIL
2	ኣህጉራዊ ውድብ ፍልሰት|ኣህጉራዊ ውድብ ፍልሰት	ኣህጉራዊ ውድብ ፍልሰት|ኣህጉራዊ ውድብ ፍልሰት	NIL
2	#Oromiaprotest|#Oromiaprotest	#Oromiaprotest|#Oromiaprotest	NIL
2	ሃይለስላሰን|ሃይለስላሰን	ሃይለስላሰን|ሃይለስላሰን	NIL
2	ሳልቫ ኪር|ሳልቫ ኪር	ሳልቫ ኪር|ሳልቫ ኪር	NIL
2	ሰራዊት ኣግአዚ|ሰራዊት ኣግአዚ	ሰራዊት ኣግአዚ|ሰራዊት ኣግአዚ	NIL
2	ኣሩሲን|ኣሩሲን	ኣሩሲን|ኣሩሲን	NIL
2	ኦሞን|ኦሞን	ኦሞን|ኦሞን	NIL
2	ዓብደላ|ዓብደላ	ዓብደላ|ዓብደላ	NIL
2	መርማሪት ኮምሽን ሕቡራት ሃገራት|መርማሪት ኮምሽን ሕቡራት ሃገራት	መርማሪት ኮምሽን ሕቡራት ሃገራት|መርማሪት ኮምሽን ሕቡራት ሃገራት	NIL
2	#Tigray|#Tigray	#Tigray|#Tigray	NIL
2	ሆያ|ሆያ	ሆያ|ሆያ	NIL
2	ኦጋድጉ|ኦጋድጉ	ኦጋድጉ|ኦጋድጉ	NIL
2	ብኣል-ሸባብ|ብኣል-ሸባብ	ብኣል-ሸባብ|ብኣል-ሸባብ	NIL
2	ሽረን|ሽረን	ሽረን|ሽረን	NIL
2	ብስዑዲ ዓረብ|ብስዑዲ ዓረብ	ብስዑዲ ዓረብ|ብስዑዲ ዓረብ	NIL
2	ንጥልያን|ንጥልያን	ንጥልያን|ንጥልያን	NIL
2	ቤት ፅሕፈት ጉዳያት ኮሚኒኬሽን|ቤት ፅሕፈት ጉዳያት ኮሚኒኬሽን	ቤት ፅሕፈት ጉዳያት ኮሚኒኬሽን|ቤት ፅሕፈት ጉዳያት ኮሚኒኬሽን	NIL
2	ኣምባላጀ|ኣምባላጀ	ኣምባላጀ|ኣምባላጀ	NIL
2	ፋብሪካ ሽኮር ጃዊ|ፋብሪካ ሽኮር ጃዊ	ፋብሪካ ሽኮር ጃዊ|ፋብሪካ ሽኮር ጃዊ	NIL
2	ኤውሮጳን|ኤውሮጳን	ኤውሮጳን|ኤውሮጳን	NIL
2	ነገድ ሙረሌ|ነገድ ሙረሌ	ነገድ ሙረሌ|ነገድ ሙረሌ	NIL
2	ፕሪቶርያ|ፕሪቶርያ	ፕሪቶርያ|ፕሪቶርያ	NIL
2	ስዑዲ|ስዑዲ	ስዑዲ|ስዑዲ	NIL
2	ሙሉጌታ ኣበበ|ሙሉጌታ ኣበበ	ሙሉጌታ ኣበበ|ሙሉጌታ ኣበበ	NIL
2	ሶማልያን|ሶማልያን	ሶማልያን|ሶማልያን	NIL
2	ኢሳያስ|ኢሳያስ	ኢሳያስ|ኢሳያስ	NIL
2	መኢኣድ|መኢኣድ	መኢኣድ|መኢኣድ	NIL
2	ማእከላይ ምብራቕ|ማእከላይ ምብራቕ	ማእከላይ ምብራቕ|ማእከላይ ምብራቕ	NIL
2	ቤልጅዩም|ቤልጅዩም	ቤልጅዩም|ቤልጅዩም	NIL
2	ሓውዜንን|ሓውዜንን	ሓውዜንን|ሓውዜንን	NIL
2	ኣኘዋክ|ኣኘዋክ	ኣኘዋክ|ኣኘዋክ	NIL
2	ዘይድ ኣል ሑሰይን|ዘይድ ኣል ሑሰይን	ዘይድ ኣል ሑሰይን|ዘይድ ኣል ሑሰይን	NIL
2	ኣፅቢ ወንበርታ|ኣፅቢ ወንበርታ	ኣፅቢ ወንበርታ|ኣፅቢ ወንበርታ	NIL
2	ማእኸል|ማእኸል	ማእኸል|ማእኸል	NIL
2	ማይ ፀብሪ|ማይ ፀብሪ	ማይ ፀብሪ|ማይ ፀብሪ	NIL
2	ሻሽመኔ|ሻሽመኔ	ሻሽመኔ|ሻሽመኔ	NIL
2	ማይክ ስሚዝ|ማይክ ስሚዝ	ማይክ ስሚዝ|ማይክ ስሚዝ	NIL
2	ጭሮ|ጭሮ	ጭሮ|ጭሮ	NIL
2	ዴ.ም.ህ.ት|ዴ.ም.ህ.ት	ዴ.ም.ህ.ት|ዴ.ም.ህ.ት	NIL
2	ኢህወዴግን|ኢህወዴግን	ኢህወዴግን|ኢህወዴግን	NIL
2	ኣርሲ ነገሌ|ኣርሲ ነገሌ	ኣርሲ ነገሌ|ኣርሲ ነገሌ	NIL
2	ኦሬንታል ተዋህዶ ቤተክርስትያናት|ኦሬንታል ተዋህዶ ቤተክርስትያናት	ኦሬንታል ተዋህዶ ቤተክርስትያናት|ኦሬንታል ተዋህዶ ቤተክርስትያናት	NIL
2	ኣለማየሁ|ኣለማየሁ	ኣለማየሁ|ኣለማየሁ	NIL
2	ማይድማ|ማይድማ	ማይድማ|ማይድማ	NIL
2	ኢትዮጵያዉያን|ኢትዮጵያዉያን	ኢትዮጵያዉያን|ኢትዮጵያዉያን	NIL
2	ኣልጀዚራ|ኣልጀዚራ	ኣልጀዚራ|ኣልጀዚራ	NIL
2	ዓረና መድረኽ|ዓረና መድረኽ	ዓረና መድረኽ|ዓረና መድረኽ	NIL
2	ማንኪ|ማንኪ	ማንኪ|ማንኪ	NIL
2	ሙኒኽ|ሙኒኽ	ሙኒኽ|ሙኒኽ	NIL
2	#Egypt|#Egypt	#Egypt|#Egypt	NIL
2	ጋይንት|ጋይንት	ጋይንት|ጋይንት	NIL
2	ብዳዒሽ|ብዳዒሽ	ብዳዒሽ|ብዳዒሽ	NIL
2	ኢሳይያስን|ኢሳይያስን	ኢሳይያስን|ኢሳይያስን	NIL
2	ምትኩ ካሳ|ምትኩ ካሳ	ምትኩ ካሳ|ምትኩ ካሳ	NIL
2	ራማዲ|ራማዲ	ራማዲ|ራማዲ	NIL
2	ሶማላዊ|ሶማላዊ	ሶማላዊ|ሶማላዊ	NIL
2	ዒራቕን|ዒራቕን	ዒራቕን|ዒራቕን	NIL
2	ሱማልን|ሱማልን	ሱማልን|ሱማልን	NIL
2	ኢርሚያስ|ኢርሚያስ	ኢርሚያስ|ኢርሚያስ	NIL
2	ኣይሲሲ|ኣይሲሲ	ኣይሲሲ|ኣይሲሲ	NIL
2	ምብራቕ ሃረርጌ|ምብራቕ ሃረርጌ	ምብራቕ ሃረርጌ|ምብራቕ ሃረርጌ	NIL
2	ኣደሬ|ኣደሬ	ኣደሬ|ኣደሬ	NIL
2	ሰበታ|ሰበታ	ሰበታ|ሰበታ	NIL
2	ሻሸመንየ|ሻሸመንየ	ሻሸመንየ|ሻሸመንየ	NIL
2	ምሕቛን|ምሕቛን	ምሕቛን|ምሕቛን	NIL
2	ሪክ ማቻር|ሪክ ማቻር	ሪክ ማቻር|ሪክ ማቻር	NIL
2	ሕ/ሃ:|ሕ/ሃ:	ሕ/ሃ:|ሕ/ሃ:	NIL
2	ንኤሮጳ|ንኤሮጳ	ንኤሮጳ|ንኤሮጳ	NIL
2	ኻርቱም|ኻርቱም	ኻርቱም|ኻርቱም	NIL
2	ው/መ/ዓ|ው/መ/ዓ	ው/መ/ዓ|ው/መ/ዓ	NIL
2	ሕብረት ኣውሮፓ|ሕብረት ኣውሮፓ	ሕብረት ኣውሮፓ|ሕብረት ኣውሮፓ	NIL
2	ወሎ|ወሎ	ወሎ|ወሎ	NIL
2	ተስፋማርያም ቦኽረጼን መርኢድ|ተስፋማርያም ቦኽረጼን መርኢድ	ተስፋማርያም ቦኽረጼን መርኢድ|ተስፋማርያም ቦኽረጼን መርኢድ	NIL
2	ጅርመን|ጅርመን	ጅርመን|ጅርመን	NIL
2	ዓሊ ኣሕመድ|ዓሊ ኣሕመድ	ዓሊ ኣሕመድ|ዓሊ ኣሕመድ	NIL
2	ቀይሕ መስቀል|ቀይሕ መስቀል	ቀይሕ መስቀል|ቀይሕ መስቀል	NIL
2	ኤትራውያን|ኤትራውያን	ኤትራውያን|ኤትራውያን	NIL
2	#VOATigrina|#VOATigrina	#VOATigrina|#VOATigrina	NIL
2	ቢቢሲ|ቢቢሲ	ቢቢሲ|ቢቢሲ	NIL
2	EUDC|EUDC	EUDC|EUDC	NIL
