4	መድሃኔ ይሕደጎ|መድሃኔ ይሕደጎ	Dhamma Discipline |	NIL
4	ቡርኪናፋሶ|ቡርኪናፋሶ	Burkina Faso | Burkina Faso	NIL
4	ማረት|ማረት	Merchandise |	NIL
4	ቢሸፍቱ|ቢሸፍቱ	NIL	NIL
4	ኣሜሪካን|ኣሜሪካን	NIL	NIL
4	ግሪኽን|ግሪኽን	Greenland | Green	NIL
4	ኣሕፈሮም|ኣሕፈሮም	Aphrodite |	NIL
4	ዲዮስቆሮስ|ዲዮስቆሮስ	Deaconos | Dexteros	NIL
4	ዱባይ|ዱባይ	NIL	292224
4	ቪኦኤ|ቪኦኤ	VOA | VOA	NIL
4	ሃመር|ሃመር	Hamer | Hamer	NIL
4	ንቪኦኤ|ንቪኦኤ	NOVO | VPO	NIL
4	#France|#France	NIL	NIL
4	ቆቦ|ቆቦ	Cheese |	NIL
4	ግሪኽ|ግሪኽ	Green | Green	NIL
4	ዳባት|ዳባት	Dough | Dairy	NIL
4	ሽወደን|ሽወደን	Let's love	NIL
4	ስዑዲ ዓረብ|ስዑዲ ዓረብ	Saudi Arabia | Saudi Arabia	NIL
4	ፈይሳ|ፈይሳ	Fistula	NIL
4	ብራስለስ|ብራስለስ	Brussel | brussels	NIL
3	ግርማ|ግርማ	Glorious	NIL
3	ደምበላስን|ደምበላስን	Abortions |	NIL
3	ሳሊሕ ኣሕመዲን|ሳሊሕ ኣሕመዲን	Salih Ahmadin | Salih Ahmed Ahmed	NIL
3	ዓፋር|ዓፋር	Afar | Afar	NIL
3	ሃረርጌን|ሃረርጌን	Hararland Harar	NIL
3	ሃዊ|ሃዊ	Hui | Hui	NIL
3	ጁባት|ጁባት	Jubilee | Jubilee	NIL
3	መሓሪ|መሓሪ	O forgiving	NIL
3	ሚንስቴር ሕርሻን ሃፍቲ ተፈጥሮን|ሚንስቴር ሕርሻን ሃፍቲ ተፈጥሮን	Habitat Arthur Htet Feet | Minnesota Halfthis Creation	NIL
3	#Oromoprotest|#Oromoprotest	#Oromoprotest|#Oromoprotest	NIL
3	ምብራቕ|ምብራቕ	Merging	NIL
3	ጎንደርን|ጎንደርን	Gondar | Gondar	NIL
3	ኣሰና|ኣሰና	And fired |	NIL
3	ሃፍታሙ ኣያሌዉ|ሃፍታሙ ኣያሌዉ	Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes	NIL
3	ኣባሮ|ኣባሮ	Abroro | Father	NIL
3	ሑመራ|ሑመራ	Humor	NIL
3	ትራምፕ|ትራምፕ	Trim | Trim	NIL
3	ኣዳማ|ኣዳማ	Adama | Adama	NIL
3	ሳህራን|ሳህራን	Sahihran	NIL
3	ኣምቦን|ኣምቦን	NIL	NIL
3	ኤርትራ'ውን|ኤርትራ'ውን	Eritrea | Eritrea	NIL
3	ሕብረት ኣፍሪቃ|ሕብረት ኣፍሪቃ	United Arab Emirates |	NIL
3	ሽዋ|ሽዋ	Chahula	NIL
3	ፍራንሰስ|ፍራንሰስ	FRIDAY | FRIDAY	NIL
3	ምክሩ|ምክሩ	Advice | advice	NIL
3	U.N.H.C.R|U.N.H.C.R	U.N.H.C.R|U.N.H.C.R	NIL
3	ሕቡራት መንግስታት ኣመሪካን|ሕቡራት መንግስታት ኣመሪካን	NIL	5141947
3	'ዘ-ኣድሬስ'|'ዘ-ኣድሬስ'	NIL	NIL
3	ሓይልኣብ|ሓይልኣብ	Ha'bab | Ha'bal	NIL
3	ኣፍሪቃን|ኣፍሪቃን	Africans | Africans	NIL
3	ግርማ አስመሮም|ግርማ አስመሮም	Girma Asmarom |	NIL
3	ምብራቅ ኣፍሪቃ|ምብራቅ ኣፍሪቃ	NIL	6255146
3	ክልተ ኣውላዕሎ|ክልተ ኣውላዕሎ	NIL	NIL
3	ሳልሕ|ሳልሕ	Salih | Salih	NIL
3	ሰራዊት-ሕድሪ|ሰራዊት-ሕድሪ	Army-Eritrean | Army-Eritrea	NIL
3	ቋሓይንን|ቋሓይንን	Contemporary	NIL
3	ሃይርሌ|ሃይርሌ	Hamer | Hamer	NIL
3	ኣፍሪካዊያን|ኣፍሪካዊያን	Africans | Africans	NIL
3	ፌደራል ፖሊስን|ፌደራል ፖሊስን	NIL	NIL
3	ኣትላንቲክ ካውንስል|ኣትላንቲክ ካውንስል	Atlantic Council - Atlantic Council	NIL
3	ኦሮሞን|ኦሮሞን	Oromo | Oromon	NIL
3	ኦሬንታል ኣብያተ ክርስትያናት|ኦሬንታል ኣብያተ ክርስትያናት	NIL	NIL
3	ራያ ዓዘቦ|ራያ ዓዘቦ	Ria A Boo | Ria Abebo	NIL
3	ኢጋድ|ኢጋድ	IGAD | IGAD	NIL
3	መርማሪ ኮምሽን ሰብኣዊ መሰላት|መርማሪ ኮምሽን ሰብኣዊ መሰላት	Inspector's Office Humanitarian Enforcement Inspection Commission Humanitarian	NIL
3	ኢሳያስን|ኢሳያስን	Isaias | Isaiah	NIL
3	ኣውሮጳን|ኣውሮጳን	Europe, Europe	NIL
3	#Italy|#Italy	#Italy|#Italy	NIL
3	ኦርላንዶ|ኦርላንዶ	NIL	NIL
3	ኣላማጣ|ኣላማጣ	Unusual | Unusual	NIL
3	ህግደፍን|ህግደፍን	Law	NIL
3	ራያ ቆቦ|ራያ ቆቦ	Ryan's chest |	NIL
3	ፓትርሻ ሃስላክ|ፓትርሻ ሃስላክ	NIL	NIL
3	ግንባር ሓርነት ኦጋዴን|ግንባር ሓርነት ኦጋዴን	NIL	NIL
3	#Paris|#Paris	#Paris | #Paris	NIL
3	ዓዲ-ጥልያን|ዓዲ-ጥልያን	Adidas | Adidas	NIL
3	መቐለን|መቐለን	Castle |	NIL
3	ከሰላን|ከሰላን	From coal	NIL
3	ጅማ|ጅማ	NIL	333772
3	ማእከል|ማእከል	Center | Center	NIL
3	#SSudan|#SSudan	NIL	NIL
3	ቦረና|ቦረና	Boar | boar	NIL
3	ጉጂ|ጉጂ	NIL	NIL
3	ዑስማን ኣደም|ዑስማን ኣደም	The Ozmat Adam The Ozam Adam	NIL
3	ጀኔቫ|ጀኔቫ	Geneva | Geneva	NIL
3	መራራ ጉዲና|መራራ ጉዲና	Bitter gudd one	NIL
3	ብፌደራል ፖሊስ|ብፌደራል ፖሊስ	NIL	7533330
3	ዓረና|ዓረና	Andorra	NIL
3	ቀጽሪ ኤምባሲ ኤርትራ|ቀጽሪ ኤምባሲ ኤርትራ	NIL	338010
2	ሰበታ|ሰበታ	Sebeta | Sebhat	NIL
2	ቴልኣቪቭ|ቴልኣቪቭ	Tel Aviv | Tel Aviv	NIL
2	ሰልፊ ደሞክራት|ሰልፊ ደሞክራት	Delphi Delphia	NIL
2	ህወሓት/ኢህወዴግ|ህወሓት/ኢህወዴግ	TPLF / EPRDF | TPLF / EPLDF	NIL
2	ዓዲ ሻሃይ|ዓዲ ሻሃይ	Adi Shahi | Adi Shihai	NIL
2	ማእኸል|ማእኸል	Tower	NIL
2	ሮይተርስ|ሮይተርስ	Royce | Reuters	NIL
2	ሱማልን|ሱማልን	Somali | Somali	NIL
2	ሓየሎም|ሓየሎም	Halo | Halo	NIL
2	ሃብተ|ሃብተ	Wealth |	NIL
2	ባሌ|ባሌ	Husband | husband	NIL
2	ሆሮጉድሩ|ሆሮጉድሩ	Horrorus | Horror Country	NIL
2	ኦጋድጉ|ኦጋድጉ	Ogaddu ​​| Ogaddu	NIL
2	ጅርመን|ጅርመን	Germany, Germany	NIL
2	ብኣመሪካ|ብኣመሪካ	United States of America	NIL
2	ደርግን|ደርግን	Derg |	NIL
2	ኣውደይ|ኣውደይ	Anude	NIL
2	#EgyptAir|#EgyptAir	#EgyptAir|#EgyptAir	NIL
2	ዓረና መድረኽ|ዓረና መድረኽ	Arrival |	NIL
2	ቤልጅዩም|ቤልጅዩም	Belgian | Belgian	NIL
2	ሕብረት ኣውሮፓ|ሕብረት ኣውሮፓ	United Arab Emirates | United States Europe	NIL
2	ኣውሮፓ|ኣውሮፓ	Europe | Europe	NIL
2	#Oromiaprotest|#Oromiaprotest	#Oromiaprotest|#Oromiaprotest	NIL
2	ሳብራታ|ሳብራታ	NIL	NIL
2	መሓሪ ሓጎስ|መሓሪ ሓጎስ	Forgiveness, O Disgusting Harmony	NIL
2	ፊንፊኔን|ፊንፊኔን	NIL	NIL
2	ፓርላማ ጀርመን|ፓርላማ ጀርመን	NIL	2921044
2	ኢህወዴግን|ኢህወዴግን	NIL	NIL
2	ምዕራብ|ምዕራብ	NIL	2222934
2	ማይክ ስሚዝ|ማይክ ስሚዝ	Mike Smith - Mike Smith	NIL
2	ሶማልያን|ሶማልያን	Somali | Somali	NIL
2	ማይድማ|ማይድማ	Mammoth | Mammoth	NIL
2	ዓፋርን|ዓፋርን	The Afar	NIL
2	እንጠንዮስ|እንጠንዮስ	Oooo!	NIL
2	ዴ.ም.ህ.ት|ዴ.ም.ህ.ት	DEC	NIL
2	ተስፋማርያም ቦኽረጼን መርኢድ|ተስፋማርያም ቦኽረጼን መርኢድ	NIL	NIL
2	ንዳዒሽ|ንዳዒሽ	Nidaaa | Nidaib	NIL
2	ጃኮፕ ዙማ|ጃኮፕ ዙማ	Jocpo Zuma | Japo Zuma	NIL
2	ጭሮ|ጭሮ	Tears | Tears	NIL
2	ኡጋንዳን|ኡጋንዳን	Uganda | Uganda	NIL
2	ኣሩሲን|ኣሩሲን	Aussino | Aurin	NIL
2	ሪክ ማቻር|ሪክ ማቻር	Randomization | Randomization	NIL
2	ኑኑ|ኑኑ	Nun!	NIL
2	እንግሊዝ|እንግሊዝ	NIL	2635167
2	ዓዲ ጣልያን|ዓዲ ጣልያን	NIL	3175395
2	ሳልቫኪር ሚያርዲት|ሳልቫኪር ሚያርዲት	Salvir Miriamat | Salvacor Medina	NIL
2	ብስዑዲ ዓረብ|ብስዑዲ ዓረብ	Saudi Arabia | Saudi Arabia	NIL
2	ሕብረት ኣዉሮፓ|ሕብረት ኣዉሮፓ	United Kingdom United Kingdom	NIL
2	ኢፍቱ ሙሊሳ|ኢፍቱ ሙሊሳ	Eufu Mulusa | Euwun Mulusa	NIL
2	መድሃኔ|መድሃኔ	Meditation	NIL
2	ዩሴአኣይዲ|ዩሴአኣይዲ	UAE |	NIL
2	ኢትዮጲያ|ኢትዮጲያ	NIL	337996
2	ኦሬንታል ተዋህዶ ቤተክርስትያናት|ኦሬንታል ተዋህዶ ቤተክርስትያናት	Orthodox Ethiopian Orthodox Tewahdo Church	NIL
2	ኢትዮጵያዉያን|ኢትዮጵያዉያን	Ethiopians	NIL
2	ነገድ ሙረሌ|ነገድ ሙረሌ	Tribe of Mullah Muhammad	NIL
2	ባይቶ ጸጥታ ሕቡራት ሃገራት|ባይቶ ጸጥታ ሕቡራት ሃገራት	The Bitter States of the Southern Nations	NIL
2	ሙኒኽ|ሙኒኽ	Muni | Muinch	NIL
2	ኣልጀዚራ|ኣልጀዚራ	Al Jazeera | Al Jazeera	NIL
2	ሶማላዊ|ሶማላዊ	Somali | Somali	NIL
2	ንሊብያ|ንሊብያ	Liberia | Liberia	NIL
2	ዓሊ ኣሕመድ|ዓሊ ኣሕመድ	NIL	NIL
2	#Belgium|#Belgium	#Belgium|#Belgium	NIL
2	ዘይድ ኣል ሑሰይን|ዘይድ ኣል ሑሰይን	Zayed Alemán | Zayed Ahmed	NIL
2	ሕ.ሃ|ሕ.ሃ	Ill	NIL
2	ራማዲ|ራማዲ	Ramadi	NIL
2	መገዲ ኣየር ኢማራት|መገዲ ኣየር ኢማራት	Edible Air Emirates |	NIL
2	አምስት ኢንተርናሽናል|አምስት ኢንተርናሽናል	Five International | Five International	NIL
2	ግብጽን|ግብጽን	Egypt | Egypt	NIL
2	ኮርፖረሽን ፓናሶኒክ|ኮርፖረሽን ፓናሶኒክ	CORPORATION PANICONIC CORPORATION PANANNICAN	NIL
2	ዩሴኤኣይዲ(USAID)|ዩሴኤኣይዲ(USAID)	NIL	NIL
2	ማሕበር ቀይሕ መስቀል|ማሕበር ቀይሕ መስቀል	Association of Red Cross Society |	NIL
2	ብኣዴን/ኢህወዴግ|ብኣዴን/ኢህወዴግ	Owen / Ehdd / Baden / Ehndig	NIL
2	ስዑዲ|ስዑዲ	Saudi Arabia |	NIL
2	ሽዋን|ሽዋን	Shewa	NIL
2	ዓብዪ ዓዲ|ዓብዪ ዓዲ	Yuxi Adi |	NIL
2	ኣርሲ ነገሌ|ኣርሲ ነገሌ	Arsi Nealey | Ares Negele	NIL
2	መርማሪት ኮሚሽን|መርማሪት ኮሚሽን	Investigation Commission | Inspection Commission	NIL
2	ው/መ/ዓ|ው/መ/ዓ	D	NIL
2	ነጆ|ነጆ	Neo	NIL
2	ማእከላይ ኣፍሪቃን|ማእከላይ ኣፍሪቃን	Central Africa: Central Africa	NIL
2	ዓለምለኸ ውድብ ፍልሰተኛታት|ዓለምለኸ ውድብ ፍልሰተኛታት	The world is full of dissatisfaction	NIL
2	ሽረን|ሽረን	NIL	NIL
2	EUDC|EUDC	EUDC | EUDC	NIL
2	ኣህጉራዊ ውድብ ፍልሰት|ኣህጉራዊ ውድብ ፍልሰት	Continent Anxiety Movement Continent Anxious Migration	NIL
2	ዒራቕን|ዒራቕን	Iraq | Irak	NIL
2	ኣኘዋክ|ኣኘዋክ	Yikes!	NIL
2	#WHO|#WHO	#WHO|#WHO	NIL
2	ብዳዕሽ|ብዳዕሽ	Your soul	NIL
2	ንድምጺ ኣሰና|ንድምጺ ኣሰና	And I stopped and hugged	NIL
2	ሃይለስላሰን|ሃይለስላሰን	Hylesson | Hayley Dalen	NIL
2	ቀይሕ መስቀል|ቀይሕ መስቀል	Red Cross | Red Cross	NIL
2	#AlShabaab|#AlShabaab	Al-Shabaab | Al-Shabaab	NIL
2	#VOATigrina|#VOATigrina	#VOATigrina | #VOATigrina	NIL
2	ሆያ|ሆያ	Haha |	NIL
2	ሃመርን|ሃመርን	Hammar | Hameran	NIL
2	ምብራቕ ሃረርጌ|ምብራቕ ሃረርጌ	NIL	NIL
2	ኣህጉራዊ ውድብ ጉዳይ ስደተኛታት|ኣህጉራዊ ውድብ ጉዳይ ስደተኛታት	NIL	NIL
2	ፋብሪካ ሽኮር ጃዊ|ፋብሪካ ሽኮር ጃዊ	Factory Shurur Jawi | Factory Shark Jaw	NIL
2	ዳንግላ|ዳንግላ	Danang | Danang	NIL
2	ኢርሚያስ መስፍን ሃብተዝጊ ሕድሩ|ኢርሚያስ መስፍን ሃብተዝጊ ሕድሩ	Irimas Mesfin Habitsizgie | Iramas Mesh Hattizhiz inhabitant	NIL
2	ኣፅቢ ወንበርታ|ኣፅቢ ወንበርታ	Abbreviation	NIL
2	ሰራዊት ኣግአዚ|ሰራዊት ኣግአዚ	Army Agha | Army Aghi	NIL
2	ንፋስ ማውጫ|ንፋስ ማውጫ	Wind speed | wind speed	NIL
2	ባህልን ቱሪዝምን ቢሮ|ባህልን ቱሪዝምን ቢሮ	Culture & Tourism Office | Culture & Tourism Office	NIL
2	ኤርትራና|ኤርትራና	Eritrea | Eritrea	NIL
2	ሪፓብሊካን|ሪፓብሊካን	REPUBLICAN REPUBLICAN	NIL
2	እንግሊዝን|እንግሊዝን	English | English	NIL
2	ኢሰይያስ|ኢሰይያስ	Isaiya | Iseas	NIL
2	ማንኪ|ማንኪ	Magician	NIL
2	ትክል ድንጋይ|ትክል ድንጋይ	NIL	NIL
2	ማእከላይ ምብራቕ|ማእከላይ ምብራቕ	NIL	NIL
2	መንግስቱ|መንግስቱ	Mengistu	NIL
2	ሻሽመኔ|ሻሽመኔ	Shashnini | Shashna	NIL
2	ሃብተ ተስፋማርያም|ሃብተ ተስፋማርያም	Habte Talmiam | Habte Tesamari	NIL
2	ኤትራውያን|ኤትራውያን	The Jebusites, the Amalekites	NIL
2	ሽንፋእ|ሽንፋእ	Cheetah |	NIL
2	ሙሉጌታ ኣበበ|ሙሉጌታ ኣበበ	Mulugeta Abebe | Mulugeta Abebe	NIL
2	ደርቫሊ ሆስፒታ|ደርቫሊ ሆስፒታ	Dunvie Hospital | Dunwall Hospital	NIL
2	ወሎ|ወሎ	Wolf	NIL
2	ደባርቅን|ደባርቅን	Debris	NIL
2	ፕሪቶርያ|ፕሪቶርያ	Pretoria: Pretoria	NIL
2	ሱዳናውያን|ሱዳናውያን	Sudanese | Sudanese	NIL
2	ፍኒክስ|ፍኒክስ	Fiction | Fiction	NIL
2	ኣሰላ|ኣሰላ	Calculate | Calculate	NIL
2	ኢሳይያስን|ኢሳይያስን	NIL	NIL
2	ቆጵሮስ|ቆጵሮስ	NIL	146669
2	ህዩማን ራይትስ ዎች|ህዩማን ራይትስ ዎች	Human Rights Watch | Human Rights Watch	NIL
2	ኒጀርን|ኒጀርን	Niger: Niger	NIL
2	ጅብሩኽ|ጅብሩኽ	Your Majesty, Your Majesty	NIL
2	ኪኒያ|ኪኒያ	Kina | Kyni	NIL
2	ኢትዮጵያ፡ኣብ|ኢትዮጵያ፡ኣብ	ETHIOPIA |	NIL
2	ናይጀርያን|ናይጀርያን	Nigerian | Nigerian	NIL
2	ብውድብ ሕቡራት ሃገራት|ብውድብ ሕቡራት ሃገራት	People's Republic of Bangladesh |	NIL
2	ቃፍታ ሑመራ|ቃፍታ ሑመራ	Siddhartha Humphrey | Siddhartha Hume	NIL
2	ኦሞን|ኦሞን	Omon | Oum	NIL
2	ሙኩታር ከድር|ሙኩታር ከድር	Mockup of the web | Moktar on the web	NIL
2	ጋይንት|ጋይንት	Gypsy | Geeff	NIL
2	ዓብደላ|ዓብደላ	Adidas | Adidas	NIL
2	ኢሳያስ|ኢሳያስ	NIL	NIL
2	ሰኔጋል|ሰኔጋል	North Korea	NIL
2	ኣደሬ|ኣደሬ	NIL	NIL
2	ደለይቲ ፍትሒ|ደለይቲ ፍትሒ	Delayed Justice |	NIL
2	ክፍሊ ሜትዮሮሎጂ|ክፍሊ ሜትዮሮሎጂ	Section Melodyology Section Metropolitan	NIL
2	እስክንድር ፍሬው|እስክንድር ፍሬው	Eskinder's Fruit Eskinder's Fruit	NIL
2	ብኣል-ሸባብ|ብኣል-ሸባብ	Ba'al-Shabab | Ba'al-Shobab	NIL
2	ሞያሌን|ሞያሌን	Moyenan | Moyalean	NIL
2	ሙክታር ከድር|ሙክታር ከድር	NIL	NIL
2	መኢኣድ|መኢኣድ	The Beatles |	NIL
2	ንመድሃኔ ይሕደጎ መርእድ|ንመድሃኔ ይሕደጎ መርእድ	Nemanja Mehdi Al-Qadhafi	NIL
2	ብዳዒሽ|ብዳዒሽ	NIL	NIL
2	#Tigray|#Tigray	#Tigray|#Tigray	NIL
2	ኻርቱም|ኻርቱም	NIL	NIL
2	ምሕቛን|ምሕቛን	Love	NIL
2	ቱርኪን|ቱርኪን	Turkic | Turkic	NIL
2	ኣምባላጀ|ኣምባላጀ	Indigenous	NIL
2	ኤውሮጳን|ኤውሮጳን	Enrodand | Europe	NIL
2	ምትኩ ካሳ|ምትኩ ካሳ	Compensation Compensation |	NIL
2	ሞሪን ኤቸይን|ሞሪን ኤቸይን	NIL	NIL
2	ኣሪዞና|ኣሪዞና	Arizona | Arizona	NIL
2	ብሪጣንያ|ብሪጣንያ	BRITAIN | BRITAIN	NIL
2	ኣርኣያ ካሳ|ኣርኣያ ካሳ	AAAAAAAAAAAAAAAAAAAAAAAA |	NIL
2	#Belgiumattack|#Belgiumattack	NIL	NIL
2	ማኣከላይ ባሕሪ|ማኣከላይ ባሕሪ	NIL	448502
2	ማይ ፀብሪ|ማይ ፀብሪ	My Confirmed |	NIL
2	ዓዲ-ጉደም|ዓዲ-ጉደም	Adidas	NIL
2	#Egypt|#Egypt	#Egypt|#Egypt	NIL
2	መረራ ጉዲና|መረራ ጉዲና	Decentralization	NIL
2	ሻሸመንየ|ሻሸመንየ	Shashmann | Shashmann	NIL
2	ኣለማየሁ|ኣለማየሁ	Alemayehua | Alemayehu	NIL
2	ሓውዜንን|ሓውዜንን	Felix Hausen	NIL
2	#Mali|#Mali	#Mali | #Mali	NIL
2	ብደለይቲ ፍትሒ|ብደለይቲ ፍትሒ	NIL	NIL
2	ቤት ፅሕፈት ጉዳያት ኮሚኒኬሽን|ቤት ፅሕፈት ጉዳያት ኮሚኒኬሽን	NIL	NIL
2	ዶናልድ ትራምፕ|ዶናልድ ትራምፕ	NIL	NIL
2	#Parisattack|#Parisattack	#Parisattack | #interactive	NIL
2	ኣይሲሲ|ኣይሲሲ	NIL	NIL
2	ላሊበላ|ላሊበላ	NIL	332288
2	መገዲ ኣየር ግብጺ|መገዲ ኣየር ግብጺ	Adaptive Airplane | Adaptive Airplane	NIL
2	#NiceAttack|#NiceAttack	#NiceAttack|#NiceAttack	NIL
2	ሙሉጌታ|ሙሉጌታ	Mulugeta | Mulugeta	NIL
2	ኣመሪካውያን|ኣመሪካውያን	Ethical | Americas	NIL
2	ኢርሚያስ|ኢርሚያስ	Irimia | Irimas	NIL
2	ፓሪስን|ፓሪስን	Paris: Paris	NIL
2	ንኤሮጳ|ንኤሮጳ	Nephi | Naphal	NIL
2	ንጥልያን|ንጥልያን	Item | item	NIL
2	ሳልቫ ኪር|ሳልቫ ኪር	Salvagar | Salvagar	NIL
2	ኣሕመድ|ኣሕመድ	Ahmad	NIL
2	ሕ/ሃ:|ሕ/ሃ:	Issue: | Legal:	NIL
2	ቢቢሲ|ቢቢሲ	BBC | BBC	NIL
2	መርማሪት ኮምሽን ሕቡራት ሃገራት|መርማሪት ኮምሽን ሕቡራት ሃገራት	NIL	NIL
1	ዲዮስቆሮስን|ዲዮስቆሮስን	Deuscurus; Deus;	NIL
1	ኣሜሪካዊያን|ኣሜሪካዊያን	American Americans	NIL
1	ስሚዝ|ስሚዝ	Smith | Smith	NIL
1	ምምሲ ማይሜን|ምምሲ ማይሜን	Ming Ming | Ming Ming	NIL
1	ኣጅደብያ|ኣጅደብያ	Awadhiya | Imadhia	NIL
1	ስጳኛ|ስጳኛ	Scholar |	NIL
1	ኣል ቓዒዳ’ውን|ኣል ቓዒዳ’ውን	A'sa ç'aida |	NIL
1	ሃፍታሙ ኣያሌው|ሃፍታሙ ኣያሌው	Half of the world |	NIL
1	ንጉሱ ጥላሁን|ንጉሱ ጥላሁን	King Tilahun |	NIL
1	ቸራፊ ኣል-ሙዳን|ቸራፊ ኣል-ሙዳን	The Spider-man-Manda | Chirou al-Muda	NIL
